"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958162915&partnerID=40&md5=f280e7d39477695b5b2757b1e9b9907b,""We analyze spin-dependent transport through a quantum ring coupled to two ferromagnetic leads, whose magnetic moments lie in a common plane and form an arbitrary angle with respect to each other. The Rashba spin-orbit (RSO) interaction existed in the ring arms is taken into consideration. We calculate the linear conductance in terms of the Green's functions method based on the equation of motion technique. It is found that due to the quantum interference effect arising from the RSO-induced spin precession phase factor, the conductance is greatly suppressed when the Fermi energy is aligned to the on-site energies of the ring, where the spin polarization and the tunnel magnetoresistance (TMR) have their maximums. The conductance, spin polarization, and the TMR are monotonously tuned by the relative angle of the leads' magnetization directions, which shows the typical spin-valve effect. We pay special attention on the situation when one magnetic lead is polarized along z axis while the other one is pointing at x direction. The peak value of the TMR is suppressed now and can become either positive or negative when the on-site energies of the two ring arms are different from each other. This device is realizable with current technology and may practical applications in spintronics. © 2010 American Institute of Physics."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957156557&partnerID=40&md5=0caef4ef5042448652022f721f6cc193,""The basic parameters of oil shale quality are heating value and grain-size composition. Heating value can vary considerably within the location in a deposit and depends on concretions and limestone content. Grain-size distribution and heating value depend directly on mining technology: breakage, transporting and processing. Energy distribution when using different technologies was determined. New boilers of oil shale power plants and oil retorts require a relatively constant quality of raw materials and fuel. The possibility of improving oil shale separation was investigated. © 2010 Estonian Academy Publishers."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956991175&partnerID=40&md5=a305d195710c6b9f159e6fa75335fac2,""In this paper, we present an intertemporal optimization model that is designed to analyze climate policy scenarios within a globalized world which is characterized by the existence of technological spillovers. We consider a type of technological spillovers that is bound to bilateral capital trade. Importing foreign capital that increases the efficiency of energy use represents a mitigation option that extends the commonly modeled portfolio. The technical details of the model are presented in this paper. The model is solved numerically. First model applications highlight the differences between climate policy analyses which either take or do not take technological spillovers into account. In the final part, we apply the model to investigate first-mover advantages and commitment incentives in climate policy scenarios. The existence of both is supported by simulation results. © 2010 Elsevier B.V."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958476911&partnerID=40&md5=a43da8c1ed0b18df86fa3e5df20953be,""The parameters of miniature MA-level helical explosively-driven magnetic flux compression generator(HEMCG) are calculated by method of equivalent circuit, and the result indicates that the main loss of HEMCG is non-ohmic loss. The entire outer diameter of HEMCG with initial inductance of 128.7 ?H is about 140 mm, and the length is less than 550 mm. When the initial current injected is 3.6 kA in the experiment, a pulse current with 75.2 ?s risetime and 1.87 MA peak value is obtained on the 100 nH load while the seed current is amplified by 519.4 times, which means that the energy amplification coefficient is 209.6, and the conversion efficiency from chemical energy of explosive to electromagnetic energy is 6%. The HEMCG is modulated by cable transformer with about 440 nH primary inductance, 4 ?H second inductance and 0.85 coupling coefficient, a pulse current with 80 ?s risetime and 72 kA peak value is gained on the 4 ?H load, the energy transmission efficiency of the cable transformer is 26.8%."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955089498&partnerID=40&md5=57fc5426793c6630ce3c96eaabe6ac4b,""The effect of dietary mixture of gallic acid and linoleic acid (MGL) on the antioxidative potential and quality of breast meat from broilers was investigated. Broilers during the 22-36days on trial received 3 dietary treatments: 1) control (commercial finisher diet), 2) 0.5% MGL (gallic acid:linoleic acid=1M:1M), and 3) 1.0% MGL. The feed efficiency, DPPH radical scavenging activity, ABTS+ reducing activity, reducing power, TBARS, and total phenolic content in the breast from the broilers improved significantly by 1.0% MGL dietary treatment. Arachidonic and docosahexaenoic acids were higher in the broilers fed both levels of MGL diets. In addition, water holding capacity of the breast was enhanced by the 1.0% dietary MGL treatment and was accompanied by a slight antimicrobial activity (1 decimal reduction) during storage. In conclusion, 1.0% dietary supplementation with MGL can improve the antioxidative potential, and nutritional and functional qualities of broiler breast meat. © 2010 The American Meat Science Association."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954032918&partnerID=40&md5=f7dc6a86fdaf9d123f7a1d7d83a9aded,""In this research, a solar air heater is designed, fabricated and its performance is assessed in the perspective of an emerging/developing country with a huge energy demand like Bangladesh. The winter season (mid-November-mid-February) of the country characterizes by low temperatures, cool air blowing from the west or northwest, clear sky and meager rainfall. Minimum temperature in the extreme northwest in late December and early January sometimes reaches 3 °C and day length is about 10 h. The shortness of winter days can be compensated by reducing the heat loss during long nights. The solar air heater is constructed to prevent as much heat loss as possible. In other words, the heating of air is accomplished by maximizing light gain and minimizing heat loss. It is observed that the fabricated solar air heater is working efficiently. The maximum room temperature and the temperature difference from ambient are 45.5 °C and 12.25 °C for forced circulation and 41.75 °C and 8.5 °C for natural circulation respectively. The experimental outlet temperatures have been compared with that of theoretical values. Due to its low-cost and simple technology, it is affordable in all aspects, viz. of cost, operation and maintenance by the typical people of Bangladesh. © 2010 Elsevier Ltd. All rights reserved."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650965933&partnerID=40&md5=c4c10215975976d79617c9e2c5b61401,""This paper presents the main studies to perform for implementing a combustion plant burning by-products from recycled fibre production lines and /or biomass. First step is to quantify and characterise by-products that could be burnt. Steam and electrical power output of the required combustion plant must be defined so that to identify if external biomass is needed. Pre-surveys and then deepen technical studies and cost and benefit analysis have to be performed. By-products from recycled fibres production lines: rejects from pulping, cleaning, screening represent about 6.5 % of paper production and biological sludge from 0.1 to 0.7 % (of dry matter per ton of paper). Their usual composition (water/plastics/fibres/etc.) and their main characteristics are presented. Their heating values are key parameters that enable to evaluate heat released by their combustion. Heating values of main byproducts and biomass are summarised. Other analyses to perform are established (chlorine / sulphur/ alkali /ash content ...) and enable to choose the adapted combustion technologies, to design properly the boiler and to choose the flue gas treatment devices. Main pollution treatment devices are summarized in another chapter. Boiler technologies : two main boiler technologies used in pulp and paper industry are grate boilers and fluidized bed boilers. Their main characteristics and functioning are presented. Grate boilers are adapted to variable sized fuels, heavy fuels and fuels having a moisture content up to 50 -60%. Their capacity ranges from some hundred of kW to dozens of MW. Fixed grates are run in small units and mechanical grates in bigger plants. Nevertheless grate boilers adapt slowly to steam demand variations. Air control can be difficult. Costs for building and for chamber refractory maintenance are usually high. Bubbling fluidized bed boilers (BFB) are well adapted to humid fuels and fuels having low heating value: biomass, sludge, wastes. Their advantages are high efficiency, high fuel flexibility, low NOx emissions and a low sensibility to moisture content variations. Power ranges from 30 thermal MW to 150 thermal MW Nevertheless, this technology requires high-qualified operators because it is more complicated. Dust removal installation from flue gases must be efficient because of a high dust particles generation. In many European paper mills, the volume of rejects produced in paper mills may not be sufficient to operate a by-products incineration plant under cost-effective conditions. That's why most of the time, combustion installations encountered in pulp and paper industry co-fire biomass (wood, bark) with other by-products (sludge, rejects). They usually have a capacity about dozens of MW. (A lot of them generate both steam and electricity). Problems that can occur when operating a boiler burning biomass or by-products are indicated. Investment costs are about 1 -1.5 M€/MW thermal and operation costs are about 30 to 80 k€/ MW thermal/ year or 2 to 4 M€/year. Finally, 2 case studies illustrate the technical feasibility of 2 boiler projects, and give a price quotation. Some references of biomass and wastes combustion installations in the French pulp and paper industries are listed in this paper."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956967828&partnerID=40&md5=46c4d112b011b7566556284a330ce457,""B9 Shipping is developing the design of a 3,000dwt coastal sailing cargo vessel to import biomass from the Baltic States. In preparing its """"national renewable energy action plan"""" the UK should introduce an associated marine """"economic support scheme"""" along similar lines to its Renewables Obligation which has been so successful in stimulating the deployment of wind turbines and other renewable energy technologies on land. A description of the transformation that such a scheme would have on the project value proposition is provided and the argument is made that this would be sufficient to stimulate the commercial return of sailing cargo vessels to Europe's coastal waters. © 2010 The Royal Institution of Naval Architects."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78549245940&partnerID=40&md5=ca43c81c8cdbd0324e750db96e9de2bf,""This study evaluates the efficacy of green design principles such as the """"12 Principles of Green Chemistry,"""" and the """"12 Principles of Green Engineering"""" with respect to environmental impacts found using life cycle assessment (LCA) methodology. A case study of 12 polymers is presented, seven derived from petroleum, four derived from biological sources, and one derived from both. The environmental impacts of each polymer's production are assessed using LCA methodology standardized by the International Organization for Standardization (ISO). Each polymer is also assessed for its adherence to green design principles using metrics generated specifically for this paper. Metrics include atom economy, mass from renewable sources, biodegradability, percent recycled, distance of furthest feedstock, price, life cycle health hazards and life cycle energy use. A decision matrix is used to generate single value metrics for each polymer evaluating either adherence to green design principles or life-cycle environmental impacts. Results from this study show a qualified positive correlation between adherence to green design principles and a reduction of the environmental impacts of production. The qualification results from a disparity between biopolymers and petroleum polymers. While biopolymers rank highly in terms of green design, they exhibit relatively large environmental impacts from production. Biopolymers rank 1, 2, 3, and 4 based on green design metrics"	" however they rank in the middle of the LCA rankings. Polyolefins rank 1, 2, and 3 in the LCA rankings, whereas complex polymers, such as PET, PVC, and PC place at the bottom of both ranking systems. © 2010 American Chemical Society."""						
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78249233540&partnerID=40&md5=6548be9a9cdaf11e72f8d053d1e407b6,""Graphene, a monoatomic layer of graphite, hosts a two-dimensional electron gas system with large electron mobilities which makes it a prospective candidate for future carbon nanodevices. Grown epitaxially on silicon carbide (SiC) wafers, large area graphene samples appear feasible and integration in existing device technology can be envisioned. This paper reviews the controlled growth of epitaxial graphene layers on SiC(0 0 0 1) and the manipulation of their electronic structure. We show that epitaxial graphene on SiC grows on top of a carbon interface layer that-although it has a graphite-like atomic structure-does not display the linear ?-bands typical for graphene due to a strong covalent bonding to the substrate. Only the second carbon layer on top of this interface acts like monolayer graphene. With a further carbon layer, a graphene bilayer system develops. During the growth of epitaxial graphene on SiC(0 0 0 1) the number of graphene layers can be precisely controlled by monitoring the ?-band structure. Experimental fingerprints for in situ growth control could be established. However, due to the influence of the interface layer, epitaxial graphene on SiC(0 0 0 1) is intrinsically n-doped and the layers have a long-range corrugation in their density of states. As a result, the Dirac point energy where the ?-bands cross is shifted away from the Fermi energy, so that the ambipolar properties of graphene cannot be exploited. We demonstrate methods to compensate and eliminate this structural and electronic influence of the interface. We show that the band structure of epitaxial graphene on SiC(0 0 0 1) can be precisely tailored by functionalizing the graphene surface with tetrafluoro-tetracyanoquinodimethane (F4-TCNQ) molecules. Charge neutrality can be achieved for mono- and bilayer graphene. On epitaxial bilayer graphene, where a band gap opens due to the asymmetric electric field across the layers imposed by the interface, the magnitude of this band gap can be increased up to more than double its initial value. The hole doping allows the Fermi level to shift into the energy band gap. The impact of the interface layer can be completely eliminated by decoupling the graphene from the SiC substrate by a hydrogen intercalation technique. We demonstrate that hydrogen can migrate under the interface layer and passivate the underlying SiC substrate. The interface layer alone transforms into a quasi-free standing monolayer. Epitaxial monolayer graphene turns into a decoupled bilayer. In combination with atmospheric pressure graphitization, the intercalation process allows the production of quasi-free standing epitaxial graphene on large SiC wafers and represents a highly promising route towards epitaxial graphene based nanoelectronics. © 2010 IOP Publishing Ltd."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956605946&partnerID=40&md5=bae28d6781a929f0f5a68cd3b92a75b3,""This document reports the development of a hybrid and autonomous energy model with solar PV panels and a small CHP (combined heating and power production) system whose primary energy source is the biomass. Also it will be presented several rules for to achieve new energy efficiency levels of a service building. This energy model is also a new sustainable paradigm on energy consumption (electrical and thermal demands) of a small hotel building and supported by the gasification cogeneration technology. The energy model has economic viability demonstrated by the several financial and economical parameters (payback period, net present value and internal rate of return). It is one environment friendly process aiming the reduction of energy demand, costs and emissions This system is one relevant contribute to certify the building agree to the new national legislation of building thermal behaviour. © 2010 IEEE."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956540771&partnerID=40&md5=43cc3d4368041e0295c53e28829c18b7,""Background. Replacing the energy-intensive evaporation of stillage by anaerobic digestion is one way of decreasing the energy demand of the lignocellulosic biomass to the ethanol process. The biogas can be upgraded and sold as transportation fuel, injected directly into the gas grid or be incinerated on-site for combined heat and power generation. A techno-economic evaluation of the spruce-to-ethanol process, based on SO2-catalysed steam pretreatment followed by simultaneous saccharification and fermentation, has been performed using the commercial flow-sheeting program Aspen Plus. Various process configurations of anaerobic digestion of the stillage, with different combinations of co-products, have been evaluated in terms of energy efficiency and ethanol production cost versus the reference case of evaporation. Results. Anaerobic digestion of the stillage showed a significantly higher overall energy efficiency (87-92%), based on the lower heating values, than the reference case (81%). Although the amount of ethanol produced was the same in all scenarios, the production cost varied between 4.00 and 5.27 Swedish kronor per litre (0.38-0.50 euro/L), including the reference case. Conclusions. Higher energy efficiency options did not necessarily result in lower ethanol production costs. Anaerobic digestion of the stillage with biogas upgrading was demonstrated to be a favourable option for both energy efficiency and ethanol production cost. The difference in the production cost of ethanol between using the whole stillage or only the liquid fraction in anaerobic digestion was negligible for the combination of co-products including upgraded biogas, electricity and district heat. © 2010 Barta et al"	" licensee BioMed Central Ltd."""						
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956319241&partnerID=40&md5=07b2881ba9fd152fb08d7e1ef35cb699,""Vibration-based piezoelectric generation technologies for self-powered wireless sensor networks have gained high attention over the past few years. In order to gain enough power supply and save space, the structural optimizations of piezoelectric generator become very important. This article focuses on optimizing piezoelectric configurations to improve efficiency and power generation of a given cantilever-based generator. Firstly, a piezoelectric cantilever based on low frequency vibration is designed and fabricated, and the optimal dimensions of the piezoelectric ceramics are investigated. Then, to obtain enough voltage output, a single layer cantilever and a two layer one are compared, the directions of piezoelectric ceramics relative to the middle shim are investigated, and the optimal piezoelectric material is selected. Thirdly, taking solidity and long life into account, the best material of the middle shim is chosen. Finally, with the aim of enough power output, we analyzed the relationship between power output and load resistance, and gained the optimal value of resistance. This study lays a solid foundation for the structural designs and optimizations of self-power piezoelectric generator."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956215624&partnerID=40&md5=4525e914a3d7f9b4a855a758a05f1ac5,""Within the OECD/NEA Benchmarking of Thermal-Hydraulic Loop Models for Lead-Alloy Cooled Advanced Nuclear Energy Systems (LACANES), the Institute for Neutron Physics and Reactor Technology (INR) at the Karlsruhe Institute of Technology (KIT) takes part in the validation process of system codes and the characterization of the thermal-hydraulic behavior of an experimental loop operated with liquid lead-bismuth. This benchmark, divided into several phases, will cover different operational scenarios which are of importance for the development and operation of commercial nuclear energy systems. The isothermal steady-state forced convection scenario (relevant for this paper) and the non-isothermal natural convection case (not covered by this but by later papers) are the main objects of this investigation. Several benchmark participants (e.g., Seoul National University, ENEA and IPPE) with different code systems simulated the forced convection phase and compared the results. To confirm the calculations, the results were compared to experimental data, obtained from the HELIOS facility (Heavy Eutectic liquid metal Loop for Integral test of Operation and Safety) located at the Seoul National University. The comparison showed that the calculations are within the measurement tolerance but nevertheless discrepancies among the participants exist. Since the natural convection plays an eminent role during accidental scenarios (loss of flow, decay heat removal, etc.), it is important to characterize the loop regarding the local pressures losses caused by geometrical variations (e.g., bends, valves, grids) and the pressure losses due to wall drag as a result of the fluid condition (mass flow rate). The pressure drop estimation is determined by a variety of empirical correlations. Also, for the estimation of the pressure drop across an orifice or in a bend, many different formulas and approaches are available. Hence, it is a logical consequence to apply uncertainty and sensitivity methods to find out which of the parameters are more relevant for the pressure drop prediction. In the frame of this investigation, the system code TRACE and the software system for uncertainty and sensitivity, SUSA, were used. The advantage of this program combination is the possibility to include uncertainties of hard coded functions/correlations inside the TRACE source code. Thus, it is possible to consider values like the density of lead-bismuth or the already mentioned friction loss coefficient. Input values considered in the study are form loss factors for: the orifice, the bends, the valves, the spacer grids. Other input values are the temperature, the mass flow rate and the wall roughness. The results, obtained with TRACE and SUSA, show that the total pressure drop varies between -30 and +15 % related to the reference case. This investigation helped also to understand the different results of the benchmark. It was also possible to identify the mass flow rate and the form loss coefficients for the orifice and the valve as the most important parameters."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956091962&partnerID=40&md5=2b4bdf9ca92095593241f2a994de57c2,""Anaerobic hydrogen fermentation converting carbohydrate-rich wastewater to clean hydrogen energy is a renewable technology for hydrogen production. Applying immobilization technology on biohydrogen production could make the biohydrogen producing system durable and stable in response to organic load impacting and low pH value. This study investigated granular activated carbon to immobilize hydrogen producing bacteria in a continuous stirred tank reactor (CSTR). The attached granular activated carbon provides a stable hydrogen producing bacteria seeding source and makes a good hydrogen production performance. After 12 days operation, the yield of biogas could maintain 4.51 L with hydrogen production of 2.79 L. The immobilized granular activated carbon provides seed bacteria to bulk solution continuously. Therefore, immobilized granular activated carbon could be a promising immobilized technology and a good seeding source for biohydrogen production. ©2010 IEEE."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955481174&partnerID=40&md5=1a59ce393667ae0c767db56e097a2d4f,""Within the forest sector, the sustainability concept has evolved from a narrow focus on sustainable wood production to a much broader evaluation of environmental, social, and economic sustainability for whole value chains. A new software tool - ToSIA - has been developed for assessing sustainability impacts of Forest-Wood-Chains (FWCs). In the approach, FWCs are defined as chains of production processes (e.g. harvesting-transport-industrial processing), which are linked with products (e.g. a timber frame house). Sustainability is determined by analysing environmental, economic, and social sustainability indicators for all the production processes along the FWC. The tool calculates sustainability values as products of the relative indicator values (i.e. indicator value expressed per unit of material flow) multiplied with the material flow entering the process. Calculated sustainability values are then aggregated for the segments of the FWC or for the complete chain. The sustainability impact assessment requires carefully specified system boundaries. ToSIA uses a data-oriented approach that is very flexible in the focus of the analysis and the selection of indicators of sustainability. An example of alternative Norway spruce management systems in Southern Germany and their effects on six sustainability indicators is presented. The less intensive management system with natural regeneration and motor-manual harvesting shows higher carbon storage and slightly less energy use. It creates more employment and higher labour costs, but the average rate of accidents is also higher. ToSIA offers a transparent and consistent methodological framework to assess sustainability impacts in the forest-based sector as affected, e.g. by changes in policies, market conditions, or technology. The paper discusses strengths and limitations of the approach and provides an outlook on further development perspectives of the methodology. © 2009 Elsevier B.V."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957139937&partnerID=40&md5=ca054571d2ad9d92fd2eaf45ff67c90e,""Hydrogen is anticipated to become one of the major alternative energy technologies for a sustainable energy system. This study analyzes the dynamic economic impacts of building a hydrogen economy in Korea employing a dynamic Computable General Equilibrium (CGE) model. As a frontier technology, hydrogen is featured as having a slow diffusion rate due to option value, positive externality, resistance of old technology, and complementary vintages. Without government intervention, hydrogen-derived energy will supply up to 6.5% of final energy demand by 2040. Simulation outcomes show that as price subsidy rates increase by 10%, 20%, and 30%, hydrogen demand will increase by 9.2%, 15.2%, and 37.7%, respectively, of final energy demand by 2040. The output of the transportation sector will increase significantly, while demands for oil and electricity will decline. Demands for coal and LNG will experience little change. Household consumption will decline because of the increase of income taxes. Overall GDP will increase because of the increase in exports and investments. CO2 emission will decline for medium and high subsidy rate cases, but increase for low subsidy cases. Ultimately, subsidy policy on hydrogen will not be an effective measure for mitigating CO2 emission in Korea when considering dynamic general equilibrium effects. © 2009 Elsevier B.V."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958197377&partnerID=40&md5=1e4dfc321afeab508e99f325993e6015,""In the debate on post-Kyoto global climate policy, intensity targets, which set a maximum amount of emissions per GDP, figure as prominent alternative to Kyoto-style absolute emission targets, especially for developing countries. This paper re-examines the case for intensity targets by critically assessing several of its properties, namely (i) reduction of cost-uncertainty, (ii) reduction of 'hot air', (iii) compatibility with international emissions trading, (iv) incentive to decouple carbon emissions and economic output (decarbonization), and, (v) use as a substitute for banking/borrowing. Relying on simple analytical models, it is shown that the effect on cost-uncertainty is ambiguous and depends on parameter values, and that the same holds for the risk of 'hot air'"	 that the intensity target distorts international emissions trading	 that despite potential asymmetries in the choice of abatement technology between absolute and intensity target, the incentive for a lasting transformation of the energy system is not necessarily stronger under the latter	" and, finally, that only a well- working intensity target could substitute banking/borrowing to some extent-but also vice versa. Overall, the results suggest that due to the increased complexity and the potentially only modest benefits of an intensity target, absolute targets remain a robust choice for a cautious policy maker. © 2010 Elsevier Ltd."""				
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956001841&partnerID=40&md5=71306de5be2289c0f9a2f9474dbb422a,""To satisfy the huge demand for unlicensed handheld wireless networking devices, the Federal Communications Commission (FCC, USA) made the application of ultra-wideband (UWB) technology possible in 2002. Since then an IEEE standard has already been approved for the physical layer of the UWB impulse radio networking devices. Because of the ultra-wideband property the design and implementation of UWB circuits and systems set up an enormous challenge for the circuit designers. Unfortunately, an exact specification has not yet been derived for the circuit designers. Starting from the FCC Regulations and the IEEE UWB standard this contribution derives the required specifications for the blocks of UWB transceivers. It shows that if CMOS technology is used then the coverage of UWB impulse radio is limited by the low supply voltage. To overcome this limit more than one UWB carrier pulse is used to keep transmitted energy per bit high enough but to reduce the required voltage swing below the supply voltage. The optimum value of delay to be set between the successive UWB pulses is also determined. ©2010 IEEE."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955938716&partnerID=40&md5=b713e11f47b03fde0278931b83643f6b,""Lawrence Technological University (LTU) in 2007 and 2008 conducted a one week long Alternative Energy Summer Camp for high school students. This summer camp is one of several on-campus camps at Lawrence Tech that give high school students the opportunity to learn about specific technologies and to interact with full-time university science and engineering faculty. The Alternative Energy Summer Camp focuses on the major technologies in this field, including solar heating, solar photovoltaics, wind energy, geothermal systems, and fuel cell and hydrogen technologies. This camp was held with a limited enrollment to help assure close faculty contact and to give thestudents maximum opportunities to obtain hands-on experiences with the major associated equipment in our university's Alternative Energy Laboratory. This paper evaluates the evolution of the summer camp structure, as well as assesses and reviews the feasibility, benefits, and value of conducting this summer camp over two summer sessions. Detailed assessment data obtained from the student participants (by survey and interviews), as well as feedback from participating faculty from both summer sessions that augment the understanding and value of such work to both student and institution are provided and reviewed. We have found that students not only gained a significant understanding of the Alternative Energy technologies, but also increased their desire to pursue the study of such technologies when they enrolled in college. Students also indicated an increased interest in pursuing an engineering degree in general. The results of this effort at LTU strongly support the value and benefits ofholding such summer camps for the recruitment and expansion of student appreciation of the Alternative Energy field. © American Society for Engineering Education, 2010."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955854993&partnerID=40&md5=8a326c2afab0af63afe1225acfeff4a8,""Wireless sensor networks as sensor technology, microelectronics and wireless communication technology product of the combination, become an active field of computer science research branch, in the military and civilian applications has been widely. As WSNs is limited to low-power requirements of sensor nodes and nodes generally carry an energy which limited and non-replacement, the method which maintains node energy by changing the large number of battery is impossible. While the traditional network is committed to get to the higher quality network services, then the network protocol of WSNs pay more attention to be maintained in the node energy. The cost of communication is higher relative to the local computation. Date fusion, as a core technology, has played an important role in saving energy of the entire network, enhancing the accuracy of the collected data and improving the efficiency of data transfer. In this paper, a data fusion strategy for WSNs was proposed based on trust and cluster. In the Intra-Cluster, we carry out the data fusion by setting up the relay node and using the trust value of the node as weight of data. The selection principle of relay node, the process of choose the relay node and the data fusion based on the trust will be discussed. Finally, the effective and energy consumption of the data fusion algorithm will be analyzed, and through an example to illustrate the specific methods of data fusion and feasibility. © 2010 IEEE."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955355884&partnerID=40&md5=50d7ad92ee1258e9ea88de2b99dd128e,""During operation of high energy physics experiments a big amount of slow control data is recorded. It is necessary to examine all collected data checking the integrity and validity of measurements. With growing maturity of AJAX technologies it becomes possible to construct sophisticated interfaces using web technologies only. Our solution for handling time series, generally slow control data, has a modular architecture: backend system for data analysis and preparation, a web service interface for data access and a fast AJAX web display. In order to provide fast interactive access the time series are aggregated over time slices of few predefined lengths. The aggregated values are stored in the temporary caching database and, then, are used to create generalizing data plots. These plots may include indication of data quality and are generated within few hundreds of milliseconds even if very high data rates are involved. The extensible export subsystem provides data in multiple formats including CSV, Excel, ROOT, and TDMS. The search engine can be used to find periods of time where indications of selected sensors are falling into the specified ranges. Utilization of the caching database allows performing most of such lookups within a second. Based on this functionality a web interface facilitating fast (Google-maps style) navigation through the data has been implemented. The solution is at the moment used by several slow control systems at Test Facility for Fusion Magnets (TOSKA) and Karlsruhe Tritium Neutrino (KATRIN). © 2010 IOP Publishing Ltd."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955381433&partnerID=40&md5=e73e33eebb7138ff979e2f54180a73fa,""The Reheating furnace is the major energy consumption item of equipment on a rolling steel production line within a metallurgical enterprise. Creating an optimized control system for the reheating furnace by using industrial controlled technology to control the temperature of the furnace, is the main method to promote reheating efficiency and reduce energy consumption of the furnace. The radiation coefficient of the furnace chamber is an important parameter of a reheating furnace control system. The quality of the control system is influenced directly by the coefficient. However, because that that parameter is a time based variable and the exact value of it is difficult to measure, it is settled as a constant in existing control system. As a result, the temperature of the steel slab can not be maintained accurately and output quality of a slab from a reheating furnace can not be assured. In this article, the technological process for a metallurgical reheating furnace has been analyzed, and the temperature distribution model of a slab in a reheating furnace has been built up by using the heating transfer theory. Also, a real-time identification algorithm relating to the radiation coefficient of a furnace chamber in this model has been presented, and computer simulation for this model has been performed with satisfying result: the error between the computed temperature and the real temperature of a slab being output from a reheating furnace is less than 0.05 degree centigrade. ©2010 IEEE."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955320705&partnerID=40&md5=8f0e2d0d6dacc075958cb6894cdf6e14,""A static current-source control technique in a multiple-valued current-mode (MVCM) circuit is proposed for a low-energy pipelined system. A current-control block embedded in each pipeline stage generates current control signals, which minimizes the amount of current flows depending on a given condition. The use of this current-source control technique makes it possible to reduce the power dissipation with maintaining the operating frequency. The efficiency of the proposed technique in a pipelined MVCM multiplier is confirmed by using HSPICE simulation under 0.13um CMOS technology. The MVCM circuit using the proposed technique achieves 65.1% power reduction compared with a conventional MVCM implementation at the operating frequency of 100MHz and 26.5 % reduction at 500MHz with 6.88% area overhead. © 2010 IEEE."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955262727&partnerID=40&md5=eabe22140bc70941aba3b3d22bac3433,""For technology-based companies patents are a particularly important part of their IP asset base. Private and Public Investment in Low-Carbon Energy Technology continues to grow at a rapid pace as new consortiums, research alliances, venture capital, private equity and technology innovation start-ups are established. Recently the role of Intellectual Property (IP) in Low-Carbon Solutions, commercialization has gained an unusual prominence in the media. Investments by petrochemical companies in novel biofuel processes (backed by strong patent portfolios) have attracted many headlines. Public policy debates in the run-up to the Copenhagen Climate Change summit also saw the role of patents take front stage. But beyond the headlines, how important is IP in the low-carbon energy future? And on a practical level: how can entrepreneurs and company executives maximise the benefit from their patent portfolios and use it to support business objectives? What are the proven IP strategies that can be adopted from other industries to support innovation in the lowcarbon energy space? We provide some insights from patent landscaping and interviews with key industry stakeholders conducted in 2008-9 in clean technology, as well as some suggested implications for Corporate and startup R&D and IP strategies. We begin by overviewing some of the IP strategy challenges already faced by technology companies in the low-carbon energy space: including in solar photovoltaic, biomass, biofuels and carbon capture and storage (CCS). Many of these issues are 'imported' from other industries. For instance in the biofuels space past controversy around standards in fuel production may make the application of future standards for biofuels more difficult to implement"	 while a migration of litigation trends from the biotech into the biofuels space may also make the scaling up of biofuels production more difficult. We therefore turn next to examples of different strategies pursued by individual companies and industries as a whole around how patents are used in the industry's value chain. We examine how technology standards bodies have worked in telecoms and utility metering	" and cross-licensing agreements in semi-conductors. We conclude by providing some early examples of emerging standards in the low-carbon energy space, and discuss potential scenarios in areas of interest to the AICHE community."""					
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955181846&partnerID=40&md5=42e315fe1e80a4d6af2815a9f16e75f4,""Within the main research in the area of the wireless sensor networks (WSN's) performance values like throughput, energy consumption, network load, treatment time or memory usage become an important role. The early analysis of these values allows conclusions with regard to the realizability of the radio technology in relation to possible application areas. ZigBee as the best known representative of the WSN technologies is focused in this paper. Parts of the ZigBee specification are transformed in an abstract executable model. Using this model performance analyses can be done. As a technical platform for validation against model results ZEBRA2411-SM-modules1 are used for a series of field measurements. © 2010 IEEE."""							
